,clusters,Latitude,Longitude,geometry
19434,0,9.91683223,124.16692250000001,POINT (124.1669225 9.916832230000001)
19437,2,10.089611999999999,123.633049,POINT (123.633049 10.089612)
19439,1,9.506291000000001,123.355179,POINT (123.355179 9.506291000000001)
19440,2,9.578196,123.41534399999999,POINT (123.415344 9.578196)
19441,1,9.6828826,123.92169009999998,POINT (123.9216901 9.682882599999999)
19442,1,10.89889,123.99897,POINT (123.99897 10.89889)
19443,0,9.688541,123.92349399999999,POINT (123.923494 9.688541000000001)
19444,2,9.816667,124.5,POINT (124.5 9.816667000000001)
19445,1,9.097563906,122.9858962,POINT (122.9858962 9.097563906)
19446,2,9.622777778,124.3186111,POINT (124.3186111 9.622777778)
19450,0,9.686404,123.92515700000001,POINT (123.925157 9.686404)
19451,2,9.407941227,123.1585972,POINT (123.1585972 9.407941227)
19452,2,9.733489,124.533349,POINT (124.533349 9.733489000000001)
19453,2,9.665446099999999,124.06948270000001,POINT (124.0694827 9.665446099999999)
19454,1,9.962490618,123.4155603,POINT (123.4155603 9.962490618)
19455,2,9.707431541,123.0436986,POINT (123.0436986 9.707431541)
19456,1,10.276105000000001,124.05578600000001,POINT (124.055786 10.276105)
19457,1,10.0423359,123.6216337,POINT (123.6216337 10.0423359)
19458,2,9.8422,123.0866,POINT (123.0866 9.8422)
19459,0,9.220514999999999,123.534653,POINT (123.534653 9.220514999999999)
19460,2,9.466615136,123.1436195,POINT (123.1436195 9.466615136)
19461,2,9.167941,123.660652,POINT (123.660652 9.167941000000001)
19462,1,9.313151,123.26338200000001,POINT (123.263382 9.313151)
19463,0,9.791675999999999,123.858023,POINT (123.858023 9.791675999999999)
19464,1,9.86675834,124.28346780000001,POINT (124.2834678 9.866758340000001)
19466,0,9.804305000000001,123.408348,POINT (123.408348 9.804305000000001)
19468,2,9.81735,124.49536,POINT (124.49536 9.817349999999999)
19471,2,9.612196,124.194921,POINT (124.194921 9.612196000000001)
19472,1,9.136661134,122.9847963,POINT (122.9847963 9.136661134000001)
19475,1,10.3684167,123.9349659,POINT (123.9349659 10.3684167)
19476,0,9.885577,123.91713899999999,POINT (123.917139 9.885577)
19477,0,9.430555556,123.1046,POINT (123.1046 9.430555556)
19478,0,9.207975999999999,123.58679199999999,POINT (123.586792 9.207975999999999)
19479,2,9.215728,123.47370900000001,POINT (123.473709 9.215728)
19480,0,9.1604,123.55670900000001,POINT (123.556709 9.160399999999999)
19482,2,10.08789314,123.2034,POINT (123.2034 10.08789314)
19483,2,10.0553827,124.11475790000001,POINT (124.1147579 10.0553827)
19485,0,9.153621000000001,123.60906200000001,POINT (123.609062 9.153621000000001)
19486,0,9.515278,123.15833300000001,POINT (123.158333 9.515278)
19487,1,9.693022015,122.9311986,POINT (122.9311986 9.693022015)
19488,2,10.03979684,123.12689990000001,POINT (123.1268999 10.03979684)
19489,2,9.534886898,122.9967529,POINT (122.9967529 9.534886898)
19490,0,9.488558258,122.97473079999999,POINT (122.9747308 9.488558257999999)
19491,2,9.367343796,123.2359969,POINT (123.2359969 9.367343796)
19492,0,9.111543,123.555539,POINT (123.555539 9.111542999999999)
19493,2,10.129134,124.175446,POINT (124.175446 10.129134)
19494,0,9.183786,123.592331,POINT (123.592331 9.183786)
19495,0,9.833082000000001,123.89198,POINT (123.89198 9.833082000000001)
19496,1,11.117796,123.996628,POINT (123.996628 11.117796)
19498,1,9.749858999999999,124.470802,POINT (124.470802 9.749858999999999)
19499,0,9.614691,124.158718,POINT (124.158718 9.614691000000001)
19500,2,9.877461,123.85223290000002,POINT (123.8522329 9.877461)
19503,2,9.448939451000001,122.8754977,POINT (122.8754977 9.448939451000001)
19504,2,9.657859,124.362727,POINT (124.362727 9.657859)
19505,1,10.29792192,123.9439351,POINT (123.9439351 10.29792192)
19506,0,9.807193,123.879002,POINT (123.879002 9.807193)
19507,2,9.616112,124.16726499999999,POINT (124.167265 9.616111999999999)
19508,0,9.792802,124.282408,POINT (124.282408 9.792802)
19509,2,9.825168,123.472327,POINT (123.472327 9.825168)
19510,0,9.653461,123.95843300000001,POINT (123.958433 9.653461)
19512,1,9.869308915,123.10109920000001,POINT (123.1010992 9.869308915)
19513,1,10.361582,123.749096,POINT (123.749096 10.361582)
19514,2,9.799613836,123.09639890000001,POINT (123.0963989 9.799613836000001)
19516,1,10.093055999999999,124.569934,POINT (124.569934 10.093056)
19517,1,9.901047,124.12574,POINT (124.12574 9.901047)
19518,2,9.932668,124.081966,POINT (124.081966 9.932668)
19519,1,9.916667,124.099998,POINT (124.099998 9.916667)
19525,1,9.832366,123.95942,POINT (123.95942 9.832366)
19526,1,9.657224735,122.8823986,POINT (122.8823986 9.657224735)
19527,2,9.615644,123.394402,POINT (123.394402 9.615644)
19528,0,9.996233,123.46613300000001,POINT (123.466133 9.996233)
19529,1,9.601628095,123.0200982,POINT (123.0200982 9.601628095000001)
19531,2,10.013059,123.428261,POINT (123.428261 10.013059)
19532,0,9.16917,123.51638,POINT (123.51638 9.169169999999999)
19534,0,9.802866999999999,123.874447,POINT (123.874447 9.802866999999999)
19535,1,9.381344685,122.7594976,POINT (122.7594976 9.381344685)
19536,0,9.747633,124.43041200000002,POINT (124.430412 9.747633)
19537,1,10.473802000000001,123.762703,POINT (123.762703 10.473802)
19538,0,9.70365,124.37742,POINT (124.37742 9.70365)
19540,2,9.435740467,122.8545977,POINT (122.8545977 9.435740467)
19542,2,9.853525,124.38852299999999,POINT (124.388523 9.853524999999999)
19543,1,10.305693,123.730337,POINT (123.730337 10.305693)
19544,0,9.186709,123.561729,POINT (123.561729 9.186709)
19545,0,9.654406,124.36538200000001,POINT (124.365382 9.654406)
19546,2,9.614728999999999,122.944229,POINT (122.944229 9.614728999999999)
19548,0,7.234792112999999,124.84298670000001,POINT (124.8429867 7.234792112999999)
19549,0,9.846884,123.825479,POINT (123.825479 9.846883999999999)
19550,1,10.24555556,123.75333329999998,POINT (123.7533333 10.24555556)
19551,1,9.840622,123.827048,POINT (123.827048 9.840622)
19552,0,9.186328,123.647217,POINT (123.647217 9.186328)
19553,0,9.751778,124.34974199999999,POINT (124.349742 9.751778)
19555,1,9.789366000000001,124.14032399999999,POINT (124.140324 9.789366000000001)
19557,2,9.281676,123.273338,POINT (123.273338 9.281675999999999)
19558,0,9.450438594,123.0645975,POINT (123.0645975 9.450438594)
19559,1,10.4131795,123.80704409999998,POINT (123.8070441 10.4131795)
19561,2,9.681322828999999,122.9337986,POINT (122.9337986 9.681322828999999)
19563,0,9.864765400000001,123.8425272,POINT (123.8425272 9.864765400000001)
19566,2,10.051619500000001,124.1136144,POINT (124.1136144 10.0516195)
19567,2,9.974134,124.21146200000001,POINT (124.211462 9.974133999999999)
19568,1,10.616371000000001,123.98696899999999,POINT (123.986969 10.616371)
19570,1,10.60443464,123.98805759999999,POINT (123.9880576 10.60443464)
19571,0,9.651,124.366997,POINT (124.366997 9.651)
19572,0,9.635542999999998,124.34433500000002,POINT (124.344335 9.635542999999998)
19573,0,9.174169000000001,123.61224399999999,POINT (123.612244 9.174169000000001)
19574,2,9.657224822,122.8610986,POINT (122.8610986 9.657224822)
19575,2,9.962289,124.273527,POINT (124.273527 9.962289)
19576,2,9.815913164,122.9814991,POINT (122.9814991 9.815913163999999)
19577,1,10.400848,123.685562,POINT (123.685562 10.400848)
19578,1,11.16464695,123.9740506,POINT (123.9740506 11.16464695)
19579,1,11.123669999999999,123.96840700000001,POINT (123.968407 11.12367)
19580,0,10.162708,123.612518,POINT (123.612518 10.162708)
19581,2,9.378544625,122.8248975,POINT (122.8248975 9.378544625)
19582,0,9.964286,124.16590900000001,POINT (124.165909 9.964286)
19583,1,10.1057255,123.6432101,POINT (123.6432101 10.1057255)
19586,1,10.58757453,124.0144787,POINT (124.0144787 10.58757453)
19587,2,9.8184968,124.1959676,POINT (124.1959676 9.8184968)
19588,1,10.392242,123.663316,POINT (123.663316 10.392242)
19590,2,9.231857000000002,122.92543500000001,POINT (122.925435 9.231857000000002)
19591,2,9.816826667,124.18356670000001,POINT (124.1835667 9.816826667000001)
19592,1,11.508033,124.098,POINT (124.098 11.508033)
19593,2,9.889307973,122.98969939999999,POINT (122.9896994 9.889307972999999)
19594,1,10.3079788,123.9087318,POINT (123.9087318 10.3079788)
19595,1,9.153859908,122.9861324,POINT (122.9861324 9.153859907999999)
19596,1,10.050151099999999,124.45918459999999,POINT (124.4591846 10.0501511)
19597,1,9.821695,123.55023200000001,POINT (123.550232 9.821695)
19598,2,9.799737,124.46131499999998,POINT (124.461315 9.799737)
19599,0,9.757042,124.57111699999999,POINT (124.571117 9.757042)
19601,0,9.243352942000001,123.1454966,POINT (123.1454966 9.243352942000001)
19604,1,10.3333,123.93299999999999,POINT (123.933 10.3333)
19606,1,9.848113,124.37066999999999,POINT (124.37067 9.848113)
19610,2,9.603017999999999,123.86066399999999,POINT (123.860664 9.603017999999999)
19612,2,9.097164044,122.95695220000002,POINT (122.9569522 9.097164043999999)
19613,2,9.857602,124.003216,POINT (124.003216 9.857602)
19614,2,10.053036,124.17630700000001,POINT (124.176307 10.053036)
19615,2,9.851025133,123.9982337,POINT (123.9982337 9.851025133)
19616,1,9.172058822,122.9329965,POINT (122.9329965 9.172058822)
19617,1,10.72843593,124.0126396,POINT (124.0126396 10.72843593)
19618,1,10.68570414,124.0146135,POINT (124.0146135 10.68570414)
19619,2,9.749431,123.42610900000001,POINT (123.426109 9.749431)
19620,1,10.059966000000001,124.37430400000001,POINT (124.374304 10.059966)
19621,0,9.606259,124.159353,POINT (124.159353 9.606259)
19622,0,9.124633,123.541348,POINT (123.541348 9.124632999999999)
19623,2,9.7811445,124.445862,POINT (124.445862 9.7811445)
19625,2,9.882106,124.029436,POINT (124.029436 9.882106)
19626,0,9.878507,123.96780600000001,POINT (123.967806 9.878507000000001)
19628,2,10.05306,124.175693,POINT (124.175693 10.05306)
19630,2,9.804780000000001,123.53463700000002,POINT (123.534637 9.804780000000001)
19631,2,9.99141907,124.0828529,POINT (124.0828529 9.991419069999999)
19632,2,9.864122,124.524217,POINT (124.524217 9.864122)
19633,2,9.867222234,124.53055549999999,POINT (124.5305555 9.867222234)
19634,2,10.202527,124.01923400000001,POINT (124.019234 10.202527)
19636,1,9.34094707,122.8791753,POINT (122.8791753 9.34094707)
19637,1,9.8926,124.47375,POINT (124.47375 9.8926)
19638,2,9.608652000000001,124.28475300000001,POINT (124.284753 9.608652000000001)
19639,1,11.04336001,123.96032269999999,POINT (123.9603227 11.04336001)
19640,1,10.294628,123.889923,POINT (123.889923 10.294628)
19641,2,10.193575,123.744445,POINT (123.744445 10.193575)
19643,1,10.322353999999999,123.952381,POINT (123.952381 10.322354)
19644,2,9.588828486,123.14695390000001,POINT (123.1469539 9.588828486000001)
19645,2,10.276537,123.721902,POINT (123.721902 10.276537)
19646,2,9.305023,123.308998,POINT (123.308998 9.305023)
19647,1,10.299928699999999,123.89643079999999,POINT (123.8964308 10.2999287)
19648,1,9.638926,123.864434,POINT (123.864434 9.638926)
19650,1,9.961899604,124.02519869999999,POINT (124.0251987 9.961899603999999)
19651,1,9.448840432,122.630798,POINT (122.630798 9.448840432000001)
19652,1,10.51500001,124.0075,POINT (124.0075 10.51500001)
19653,2,9.6528784,123.8541882,POINT (123.8541882 9.652878400000001)
19654,1,10.269378,123.742295,POINT (123.742295 10.269378)
19655,0,9.598343,124.12388899999999,POINT (124.123889 9.598343)
19656,1,10.26549457,123.95128829999999,POINT (123.9512883 10.26549457)
19657,1,10.035764,123.452202,POINT (123.452202 10.035764)
19658,2,9.80319444,123.80025,POINT (123.80025 9.80319444)
19661,2,9.783836,124.03374199999999,POINT (124.033742 9.783836000000001)
19662,2,9.836019,124.530373,POINT (124.530373 9.836019)
19666,0,10.99495939,124.015933,POINT (124.015933 10.99495939)
19670,1,9.92768,124.254843,POINT (124.254843 9.927680000000001)
19671,2,9.622224000000001,123.996248,POINT (123.996248 9.622224000000001)
19672,0,9.822208,124.30169599999999,POINT (124.301696 9.822208)
19673,2,9.710520033,123.11509850000002,POINT (123.1150985 9.710520033)
19674,1,10.372758000000001,123.953873,POINT (123.953873 10.372758)
19676,1,10.631928,124.299828,POINT (124.299828 10.631928)
19677,1,10.00008,124.387083,POINT (124.387083 10.00008)
19678,1,10.25422474,123.94999320000001,POINT (123.9499932 10.25422474)
19679,0,9.688033,123.919278,POINT (123.919278 9.688033000000001)
19680,1,10.493255,123.71680500000001,POINT (123.716805 10.493255)
19681,0,9.788911,123.531921,POINT (123.531921 9.788911000000001)
19682,1,10.602815,123.981422,POINT (123.981422 10.602815)
19684,2,9.719586,123.87703,POINT (123.87703 9.719586)
19685,2,10.012143,123.45071399999999,POINT (123.450714 10.012143)
19686,1,9.099963906000001,122.9412963,POINT (122.9412963 9.099963906000001)
19691,1,11.139019000000001,124.00347099999999,POINT (124.003471 11.139019)
19692,2,9.973714999999999,124.566208,POINT (124.566208 9.973714999999999)
19693,1,10.5236388,124.01837809999999,POINT (124.0183781 10.5236388)
19694,1,10.657487,124.347298,POINT (124.347298 10.657487)
19698,1,11.147101,123.954025,POINT (123.954025 11.147101)
19699,2,9.509995,123.41885400000001,POINT (123.418854 9.509995)
19701,1,10.91649977,124.034077,POINT (124.034077 10.91649977)
19703,1,10.17600922,123.1444564,POINT (123.1444564 10.17600922)
19704,1,9.869597,123.408768,POINT (123.408768 9.869597000000001)
19705,2,9.679223067,122.9114986,POINT (122.9114986 9.679223067000001)
19706,2,9.939492,124.0900644,POINT (124.0900644 9.939492)
19707,1,9.88352666,124.26675890000001,POINT (124.2667589 9.883526659999999)
19708,0,9.764925,124.10391670000001,POINT (124.1039167 9.764925)
19709,0,9.970668,124.220474,POINT (124.220474 9.970668)
19710,2,9.99366644,124.0744268,POINT (124.0744268 9.99366644)
19711,2,9.755517734,122.90279890000001,POINT (122.9027989 9.755517734)
19712,2,10.060642,124.10310700000001,POINT (124.103107 10.060642)
19713,1,10.004807000000001,124.13702099999999,POINT (124.137021 10.004807)
19715,2,11.02995744,124.00158049999999,POINT (124.0015805 11.02995744)
19716,1,9.758246,123.533447,POINT (123.533447 9.758246)
19719,0,9.945103668,123.08249950000001,POINT (123.0824995 9.945103668)
19722,2,11.175252,123.98384899999999,POINT (123.983849 11.175252)
19723,2,9.547443807999999,122.7986202,POINT (122.7986202 9.547443807999999)
19724,1,10.76895489,124.0041115,POINT (124.0041115 10.76895489)
19725,1,9.65,123.85,POINT (123.85 9.65)
19726,2,9.916528,124.02678600000002,POINT (124.026786 9.916528)
19727,2,9.946667,124.222222,POINT (124.222222 9.946667)
19728,1,10.520961999999999,124.02758,POINT (124.02758 10.520962)
19729,2,9.74504,124.41196000000001,POINT (124.41196 9.745039999999999)
19730,1,9.56027779,123.75833329999999,POINT (123.7583333 9.560277790000001)
19731,0,9.654231,124.199699,POINT (124.199699 9.654230999999999)
19732,1,9.807113486,123.053299,POINT (123.053299 9.807113486)
19733,2,9.314681766,122.92056409999998,POINT (122.9205641 9.314681766)
19737,1,10.560211,123.85416399999998,POINT (123.854164 10.560211)
19738,0,9.749517441,123.0771987,POINT (123.0771987 9.749517441)
19739,1,9.661602515,122.8605656,POINT (122.8605656 9.661602515)
19740,0,9.653951,123.96885800000001,POINT (123.968858 9.653950999999999)
19741,1,10.394735,123.95556599999999,POINT (123.955566 10.394735)
19742,0,9.76362,124.298119,POINT (124.298119 9.76362)
19743,2,9.619775,123.07348200000001,POINT (123.073482 9.619775000000001)
19744,1,9.672695,123.8705358,POINT (123.8705358 9.672694999999999)
19745,0,9.672719,123.87048999999999,POINT (123.87049 9.672719000000001)
19746,0,9.096832000000001,123.59575900000002,POINT (123.595759 9.096832000000001)
19751,0,9.655975999999999,123.91193100000001,POINT (123.911931 9.655975999999999)
19752,0,9.720499,123.979422,POINT (123.979422 9.720499)
19753,2,9.726074,124.29496200000001,POINT (124.294962 9.726074000000001)
19755,2,9.479338036,122.69219809999998,POINT (122.6921981 9.479338036)
19756,2,9.103663509,122.9764962,POINT (122.9764962 9.103663509)
19757,2,9.453838485,123.03139750000001,POINT (123.0313975 9.453838485)
19758,2,9.175357364,123.2500962,POINT (123.2500962 9.175357364)
19759,2,9.623809,123.857644,POINT (123.857644 9.623809)
19760,2,9.583130103,122.8457983,POINT (122.8457983 9.583130103)
19761,1,9.5843,122.8444,POINT (122.8444 9.584300000000001)
19762,1,10.57665974,124.0179568,POINT (124.0179568 10.57665974)
19763,2,10.471607,123.947754,POINT (123.947754 10.471607)
19764,1,10.25444444,123.94388889999999,POINT (123.9438889 10.25444444)
19765,2,11.079761,123.974556,POINT (123.974556 11.079761)
19766,2,9.421619668,122.80334170000002,POINT (122.8033417 9.421619668)
19768,2,9.87986,124.42504,POINT (124.42504 9.879860000000001)
19769,0,9.835597,124.304953,POINT (124.304953 9.835597)
19770,2,9.700976352,123.86783740000001,POINT (123.8678374 9.700976352)
19771,1,10.51356,124.01709699999999,POINT (124.017097 10.51356)
19772,0,10.037486,124.311647,POINT (124.311647 10.037486)
19774,2,9.530133041000001,123.0450978,POINT (123.0450978 9.530133041000001)
19775,0,9.746829,123.840677,POINT (123.840677 9.746829)
19776,2,9.516034875,122.835698,POINT (122.835698 9.516034875000001)
19778,0,9.333646817,123.074997,POINT (123.074997 9.333646817)
19781,1,10.3789065,123.2682752,POINT (123.2682752 10.3789065)
19782,2,9.777915175,123.1419987,POINT (123.1419987 9.777915175)
19783,1,10.306238,123.71167,POINT (123.71167 10.306238)
19784,1,10.378375,123.932071,POINT (123.932071 10.378375)
19785,1,11.04254919,123.9907256,POINT (123.9907256 11.04254919)
19786,1,9.688222266,122.9525986,POINT (122.9525986 9.688222266)
19787,2,10.31925847,123.3146098,POINT (123.3146098 10.31925847)
19789,1,10.30683335,123.31084479999998,POINT (123.3108448 10.30683335)
19790,1,10.626819,123.75806399999999,POINT (123.758064 10.626819)
19791,1,9.38967746,122.66778670000001,POINT (122.6677867 9.38967746)
19792,1,11.06431166,123.9716631,POINT (123.9716631 11.06431166)
19793,1,10.25698128,123.2094007,POINT (123.2094007 10.25698128)
19794,2,9.522533568,123.04709779999999,POINT (123.0470978 9.522533568)
19795,1,10.36507327,123.313701,POINT (123.313701 10.36507327)
19796,1,10.289356,123.86606699999999,POINT (123.866067 10.289356)
19797,1,11.105552000000001,123.99848200000001,POINT (123.998482 11.105552)
19798,2,9.509112351,123.0886197,POINT (123.0886197 9.509112351000001)
19800,1,11.078056,123.641944,POINT (123.641944 11.078056)
19801,0,9.772500012,123.96083329999999,POINT (123.9608333 9.772500012)
19803,0,9.507445256,123.1416756,POINT (123.1416756 9.507445256)
19804,1,10.3484956,123.80856599999998,POINT (123.808566 10.3484956)
19805,1,9.604661387,122.89500929999998,POINT (122.8950093 9.604661387)
19806,2,10.466975999999999,123.72155,POINT (123.72155 10.466976)
19807,1,10.261222,123.63409399999999,POINT (123.634094 10.261222)
19810,2,9.763853,123.42004399999999,POINT (123.420044 9.763852999999999)
19813,1,9.822804611,123.4827136,POINT (123.4827136 9.822804611)
19815,1,10.393783,123.65279199999999,POINT (123.652792 10.393783)
19816,2,10.55452,123.940964,POINT (123.940964 10.55452)
19818,1,10.554462,124.01914199999999,POINT (124.019142 10.554462)
19819,2,9.189119,123.266396,POINT (123.266396 9.189119)
19820,0,9.767794,124.308647,POINT (124.308647 9.767794)
19822,2,9.653246000000001,123.85418200000001,POINT (123.854182 9.653246000000001)
19824,0,9.504945471000001,123.13195359999999,POINT (123.1319536 9.504945471000001)
19825,1,9.661085,123.49113500000001,POINT (123.491135 9.661085)
19826,2,9.866814999999999,124.2335392,POINT (124.2335392 9.866814999999999)
19828,2,10.06389512,123.1335,POINT (123.1335 10.06389512)
19829,2,9.204956651,122.8913967,POINT (122.8913967 9.204956651)
19830,1,10.58465146,124.0164281,POINT (124.0164281 10.58465146)
19831,0,9.277952,123.64267,POINT (123.64267 9.277952000000001)
19832,1,10.441089,123.9851,POINT (123.9851 10.441089)
19833,2,9.372455063,123.0763972,POINT (123.0763972 9.372455063)
19837,1,10.695780000000001,124.31476599999999,POINT (124.314766 10.69578)
19838,0,9.90022639,124.2000878,POINT (124.2000878 9.90022639)
19839,0,9.6675,124.275,POINT (124.275 9.6675)
19840,1,9.845237,124.31595300000001,POINT (124.315953 9.845236999999999)
19843,2,9.68,124.049722,POINT (124.049722 9.68)
19844,1,9.487446972,123.0658416,POINT (123.0658416 9.487446972000001)
19845,0,9.718571,123.928284,POINT (123.928284 9.718571000000001)
19846,1,10.05531,124.47880900000001,POINT (124.478809 10.05531)
19847,1,9.461038237999999,122.9654977,POINT (122.9654977 9.461038237999999)
19848,2,9.193759402000001,122.9024117,POINT (122.9024117 9.193759402000001)
19850,0,9.332203,123.080177,POINT (123.080177 9.332203)
19854,2,9.100555556,123.17777779999999,POINT (123.1777778 9.100555556)
19855,2,10.10629158,123.267233,POINT (123.267233 10.10629158)
19857,1,10.523652,123.948326,POINT (123.948326 10.523652)
19858,1,10.606127,124.00045,POINT (124.00045 10.606127)
19859,1,10.352749000000001,123.613267,POINT (123.613267 10.352749)
19861,1,10.42201,123.78571299999999,POINT (123.785713 10.42201)
19862,2,9.1035,123.61633300000001,POINT (123.616333 9.1035)
19863,1,9.993452900000001,124.43428590000002,POINT (124.4342859 9.993452900000001)
19865,1,10.39877129,123.2279013,POINT (123.2279013 10.39877129)
19866,2,9.493536435,122.8425979,POINT (122.8425979 9.493536434999999)
19870,1,9.613888000000001,124.294444,POINT (124.294444 9.613888000000001)
19871,1,10.41474258,123.9474091,POINT (123.9474091 10.41474258)
19872,2,9.796606,124.242157,POINT (124.242157 9.796606000000001)
19874,1,9.579714,123.46646899999999,POINT (123.466469 9.579713999999999)
19875,1,10.305729,123.70385700000001,POINT (123.703857 10.305729)
19879,0,9.515278,123.15833300000001,POINT (123.158333 9.515278)
19880,2,10.506364999999999,123.98577900000001,POINT (123.985779 10.506365)
19881,2,10.145817999999998,124.15261699999999,POINT (124.152617 10.145818)
19882,1,11.179533000000001,123.922455,POINT (123.922455 11.179533)
19883,1,9.14356088,122.92349640000002,POINT (122.9234964 9.143560880000001)
19884,2,10.151561000000001,123.516869,POINT (123.516869 10.151561)
19885,1,10.206311999999999,123.98821299999999,POINT (123.988213 10.206312)
19889,2,9.704996000000001,124.219955,POINT (124.219955 9.704996000000001)
19890,2,9.854909929,123.1004991,POINT (123.1004991 9.854909929)
19892,0,9.650682000000002,124.028999,POINT (124.028999 9.650682000000002)
19893,2,9.9929793,124.4129482,POINT (124.4129482 9.9929793)
19894,2,9.599131,123.47570800000001,POINT (123.475708 9.599131)
19897,2,9.175246964,123.09679640000002,POINT (123.0967964 9.175246963999999)
19898,1,10.112193,123.6063,POINT (123.6063 10.112193)
19899,1,9.8001178,124.20017109999999,POINT (124.2001711 9.800117800000001)
19901,1,11.00368757,124.01235759999999,POINT (124.0123576 11.00368757)
19902,1,10.32251525,123.88498429999999,POINT (123.8849843 10.32251525)
19903,1,10.316525,123.87933799999999,POINT (123.879338 10.316525)
19904,0,9.75715,124.38708000000001,POINT (124.38708 9.757149999999999)
19905,2,10.31377702,123.27445690000002,POINT (123.2744569 10.31377702)
19907,1,10.115327,123.495834,POINT (123.495834 10.115327)
19908,1,10.05439576,123.13919990000001,POINT (123.1391999 10.05439576)
19909,1,10.1215685,123.2689,POINT (123.2689 10.1215685)
19912,1,10.251274,123.64191399999999,POINT (123.641914 10.251274)
19913,1,11.343728,124.11053500000001,POINT (124.110535 11.343728)
19915,0,10.445927000000001,123.691223,POINT (123.691223 10.445927)
19916,2,9.741569,124.46342,POINT (124.46342 9.741569)
19917,1,10.52472605,124.00041090000002,POINT (124.0004109 10.52472605)
19918,1,9.995000158,123.0845997,POINT (123.0845997 9.995000158)
19919,1,10.225914,124.281994,POINT (124.281994 10.225914)
19920,0,9.610600999999999,124.14357700000001,POINT (124.143577 9.610600999999999)
19921,1,10.267482000000001,123.756828,POINT (123.756828 10.267482)
19922,2,9.769117,124.48323500000001,POINT (124.483235 9.769117)
19924,1,10.072643,124.34336100000002,POINT (124.343361 10.072643)
19925,1,10.54768086,124.02345520000001,POINT (124.0234552 10.54768086)
19927,2,9.72364,124.42235,POINT (124.42235 9.72364)
19928,1,9.997121,124.56752900000001,POINT (124.567529 9.997121)
19929,2,9.573831253,122.7227874,POINT (122.7227874 9.573831253)
19930,1,9.793308999999999,124.51140600000001,POINT (124.511406 9.793308999999999)
19931,1,9.424641453,122.8034977,POINT (122.8034977 9.424641453)
19932,1,9.687975,123.503433,POINT (123.503433 9.687975)
19933,1,11.199746000000001,123.708072,POINT (123.708072 11.199746)
19934,2,9.6270036,123.8906816,POINT (123.8906816 9.6270036)
19935,2,9.938754,123.951571,POINT (123.951571 9.938753999999999)
19936,2,9.962222222000001,123.61944440000002,POINT (123.6194444 9.962222222000001)
19939,1,10.302045,123.951228,POINT (123.951228 10.302045)
19942,1,9.3955439,122.7047977,POINT (122.7047977 9.3955439)
19944,2,9.813439,124.04883400000001,POINT (124.048834 9.813439000000001)
19945,2,10.004489999999999,124.34759,POINT (124.34759 10.00449)
19946,1,11.347431,123.894196,POINT (123.894196 11.347431)
19947,2,9.501669999999999,123.40718799999999,POINT (123.407188 9.501669999999999)
19948,1,9.411425999999999,123.19780700000001,POINT (123.197807 9.411425999999999)
19949,1,10.575994,123.99375900000001,POINT (123.993759 10.575994)
19950,1,11.09274898,123.94315230000001,POINT (123.9431523 11.09274898)
19951,2,9.799214467999999,122.9498991,POINT (122.9498991 9.799214467999999)
19952,0,9.797877,123.986694,POINT (123.986694 9.797877)
19953,0,9.794518,123.978226,POINT (123.978226 9.794518)
19954,1,10.003952,124.4147808,POINT (124.4147808 10.003952)
19955,2,10.033653,124.064972,POINT (124.064972 10.033653)
19956,1,10.173103,124.185273,POINT (124.185273 10.173103)
19957,2,9.784936,124.046617,POINT (124.046617 9.784936)
19958,1,10.306592,123.793343,POINT (123.793343 10.306592)
19959,2,9.277435,123.28774299999999,POINT (123.287743 9.277435000000001)
19960,0,9.929962,124.214317,POINT (124.214317 9.929962)
19961,2,10.24318177,123.31980049999999,POINT (123.3198005 10.24318177)
19964,1,11.146706,123.64214299999999,POINT (123.642143 11.146706)
19966,0,10.394094,123.756925,POINT (123.756925 10.394094)
19967,1,10.603836,124.283607,POINT (124.283607 10.603836)
19968,1,9.701721535,122.89889869999999,POINT (122.8988987 9.701721535000001)
19969,0,9.502168127000001,123.0172308,POINT (123.0172308 9.502168127000001)
19970,2,10.17545411,123.17834440000001,POINT (123.1783444 10.17545411)
19971,1,10.518403999999999,123.76669299999999,POINT (123.766693 10.518404)
19972,2,9.248969278999999,122.9564338,POINT (122.9564338 9.248969278999999)
19973,1,10.24027779,124.4863889,POINT (124.4863889 10.24027779)
19974,0,10.040528,124.343061,POINT (124.343061 10.040528)
19975,2,10.042388,124.335852,POINT (124.335852 10.042388)
19976,2,10.14767807,123.17473329999999,POINT (123.1747333 10.14767807)
19977,1,10.31360748,123.907228,POINT (123.907228 10.31360748)
19978,2,9.379122601,122.8205645,POINT (122.8205645 9.379122601000001)
19979,2,10.20048517,123.2228004,POINT (123.2228004 10.20048517)
19980,1,10.073,124.4183,POINT (124.4183 10.073)
19982,1,9.383543786,122.94809740000002,POINT (122.9480974 9.383543786000001)
19984,0,9.197639,123.529076,POINT (123.529076 9.197639000000001)
19985,1,10.27146542,123.95541159999999,POINT (123.9554116 10.27146542)
19986,1,10.33510997,123.9435663,POINT (123.9435663 10.33510997)
19987,1,10.365521000000001,123.619097,POINT (123.619097 10.365521)
19988,1,10.33099834,123.98858490000002,POINT (123.9885849 10.33099834)
19989,0,9.446639064,123.01379750000001,POINT (123.0137975 9.446639063999999)
19990,0,9.808533,124.35075800000001,POINT (124.350758 9.808533000000001)
